"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,12:46 PM,02:19 PM,1h33m,444,319
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,01:55 PM,03:28 PM,1h33m,420,320
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,01:55 PM,03:29 PM,1h34m,444,738
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,02:24 PM,03:54 PM,1h30m,318,319
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,02:24 PM,03:54 PM,1h30m,1822,319
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,02:45 PM,04:12 PM,1h27m,1834,739
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,03:25 PM,04:52 PM,1h27m,420,738
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,04:05 PM,05:32 PM,1h27m,1805,739
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,04:18 PM,05:45 PM,1h27m,460,739
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,05:15 PM,06:35 PM,1h20m,1822,739
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,07:26 PM,08:45 PM,1h19m,480,752
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,07:31 PM,08:51 PM,1h20m,1242,739
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,08:25 PM,09:57 PM,1h32m,731,739
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,08:30 PM,09:50 PM,1h20m,1623,738
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,09:27 PM,10:50 PM,1h23m,1242,739
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,10:46 PM,12:12 AM,1h26m,337,739
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,10:54 PM,12:15 AM,1h21m,1507,738
"LOS ANGELES, CA",LAX,"SAN FRANCISCO, CA",SFO,10:59 PM,12:20 AM,1h21m,239,319
"LOS ANGELES, CA",LAX,"SEATTLE, WA",SEA,04:06 PM,06:48 PM,2h42m,579,320
"LOS ANGELES, CA",LAX,"SEATTLE, WA",SEA,05:00 PM,07:43 PM,2h43m,1582,738
"LOS ANGELES, CA",LAX,"SHANGHAI, PEOPLE'S REPUBLIC OF CHINA",PVG,12:30 PM,06:35 PM,15h05m,198,789
"LOS ANGELES, CA",LAX,"SHANGHAI, PEOPLE'S REPUBLIC OF CHINA",PVG,01:55 PM,06:35 PM,13h40m,198,789
"LOS ANGELES, CA",LAX,"SYDNEY, AUSTRALIA",SYD,10:30 PM,08:45 AM,16h15m,839,777
"LOS ANGELES, CA",LAX,"TOKYO, JAPAN",NRT,11:05 AM,04:05 PM,13h00m,32,789
"LOS ANGELES, CA",LAX,"TOKYO, JAPAN",NRT,12:25 PM,04:05 PM,11h40m,32,789
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,06:03 AM,02:09 PM,5h06m,1805,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,06:12 AM,02:14 PM,5h02m,508,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,07:20 AM,03:29 PM,5h09m,1663,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,07:25 AM,03:27 PM,5h02m,360,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,07:34 AM,03:43 PM,5h09m,1694,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,08:18 AM,04:20 PM,5h02m,324,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,08:25 AM,04:16 PM,4h51m,324,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,08:30 AM,04:21 PM,4h51m,445,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,08:40 AM,04:44 PM,5h04m,1595,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,10:53 AM,07:02 PM,5h09m,1664,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,10:53 AM,07:02 PM,5h09m,1685,738
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,11:15 AM,07:12 PM,4h57m,856,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,01:12 PM,09:09 PM,4h57m,293,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,01:12 PM,09:09 PM,4h57m,653,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,01:15 PM,09:21 PM,5h06m,445,320
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,01:15 PM,09:21 PM,5h06m,1985,752
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,05:00 PM,12:55 AM,4h55m,1231,738
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,06:20 PM,02:15 AM,4h55m,1231,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,06:36 PM,02:28 AM,4h52m,783,738
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,10:19 PM,06:11 AM,4h52m,445,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,10:20 PM,06:12 AM,4h52m,1595,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,11:03 PM,07:07 AM,5h04m,1284,739
"LOS ANGELES, CA",LAX,"WASHINGTON, DC",IAD,11:15 PM,07:07 AM,4h52m,411,739
"LOS CABOS, MEXICO",SJD,"CHICAGO, IL",ORD,12:25 PM,06:30 PM,4h05m,1190,320
"LOS CABOS, MEXICO",SJD,"DENVER, CO",DEN,11:25 AM,03:25 PM,3h00m,402,320
"LOS CABOS, MEXICO",SJD,"DENVER, CO",DEN,12:45 PM,03:45 PM,3h00m,1101,738
"LOS CABOS, MEXICO",SJD,"DENVER, CO",DEN,01:50 PM,05:50 PM,3h00m,1210,738
"LOS CABOS, MEXICO",SJD,"DENVER, CO",DEN,03:20 PM,06:20 PM,3h00m,1210,320
"LOS CABOS, MEXICO",SJD,"HOUSTON, TX",IAH,07:50 AM,11:16 AM,1h26m,1156,320
"LOS CABOS, MEXICO",SJD,"HOUSTON, TX",IAH,10:47 AM,03:14 PM,3h27m,1675,739
"LOS CABOS, MEXICO",SJD,"HOUSTON, TX",IAH,11:37 AM,03:12 PM,2h35m,435,320
"LOS CABOS, MEXICO",SJD,"HOUSTON, TX",IAH,11:55 AM,03:22 PM,2h27m,1675,738
"LOS CABOS, MEXICO",SJD,"HOUSTON, TX",IAH,12:40 PM,05:07 PM,2h27m,1453,739
"LOS CABOS, MEXICO",SJD,"HOUSTON, TX",IAH,01:40 PM,05:15 PM,2h35m,678,320
"LOS CABOS, MEXICO",SJD,"HOUSTON, TX",IAH,02:20 PM,06:47 PM,3h27m,1533,738
"LOS CABOS, MEXICO",SJD,"HOUSTON, TX",IAH,02:30 PM,05:56 PM,1h26m,1453,320
"LOS CABOS, MEXICO",SJD,"LOS ANGELES, CA",LAX,11:45 AM,02:20 PM,2h35m,799,738
"LOS CABOS, MEXICO",SJD,"LOS ANGELES, CA",LAX,01:20 PM,03:50 PM,2h30m,798,320
"LOS CABOS, MEXICO",SJD,"LOS ANGELES, CA",LAX,03:05 PM,04:31 PM,2h26m,1674,738
"LOS CABOS, MEXICO",SJD,"NEW YORK/NEWARK, NJ",EWR,01:20 PM,09:20 PM,5h00m,1477,739
"LOS CABOS, MEXICO",SJD,"SAN FRANCISCO, CA",SFO,01:00 PM,04:15 PM,4h15m,1687,739
"LOS CABOS, MEXICO",SJD,"SAN FRANCISCO, CA",SFO,03:00 PM,06:15 PM,3h15m,1240,320
"LOS CABOS, MEXICO",SJD,"SAN FRANCISCO, CA",SFO,03:30 PM,05:35 PM,3h05m,868,319
"LOS CABOS, MEXICO",SJD,"SAN FRANCISCO, CA",SFO,03:30 PM,05:35 PM,3h05m,868,320
"LOS CABOS, MEXICO",SJD,"SAN FRANCISCO, CA",SFO,04:00 PM,06:15 PM,3h15m,1240,320
"MADISON, WI",MSN,"CHICAGO, IL",ORD,01:59 PM,02:59 PM,1h00m,552,73G
"MADISON, WI",MSN,"DENVER, CO",DEN,07:00 AM,08:36 AM,2h36m,721,320
"MADISON, WI",MSN,"DENVER, CO",DEN,07:26 AM,09:00 AM,2h34m,1808,738
"MADISON, WI",MSN,"DENVER, CO",DEN,08:44 AM,10:25 AM,2h41m,721,319
"MADISON, WI",MSN,"DENVER, CO",DEN,08:50 AM,10:24 AM,2h34m,1808,738
"MADISON, WI",MSN,"DENVER, CO",DEN,04:19 PM,05:55 PM,2h36m,465,319
"MADISON, WI",MSN,"DENVER, CO",DEN,04:41 PM,06:15 PM,2h34m,1838,738
"MADRID, SPAIN",MAD,"NEW YORK/NEWARK, NJ",EWR,11:15 AM,02:10 PM,8h55m,965,763
"MADRID, SPAIN",MAD,"NEW YORK/NEWARK, NJ",EWR,11:35 AM,02:20 PM,8h45m,63,752
"MAJURO, MARSHALL ISLANDS",MAJ,"HONOLULU, OAHU, HI",HNL,08:05 PM,02:50 AM,4h45m,155,738
"MAJURO, MARSHALL ISLANDS",MAJ,"KWAJALEIN, MARSHALL ISLANDS",KWA,11:19 AM,12:19 PM,1h00m,154,738
"MANAGUA, NICARAGUA",MGA,"HOUSTON, TX",IAH,12:35 AM,05:00 AM,3h25m,1715,739
"MANAGUA, NICARAGUA",MGA,"HOUSTON, TX",IAH,01:37 AM,05:01 AM,2h24m,1715,739
"MANAGUA, NICARAGUA",MGA,"HOUSTON, TX",IAH,06:58 AM,10:22 AM,3h24m,1423,739
"MANAGUA, NICARAGUA",MGA,"HOUSTON, TX",IAH,12:14 PM,04:35 PM,3h21m,1433,738
"MANCHESTER, ENGLAND",MAN,"NEW YORK/NEWARK, NJ",EWR,09:00 AM,01:20 PM,9h20m,80,752
"MANCHESTER, ENGLAND",MAN,"WASHINGTON, DC",IAD,10:25 AM,03:00 PM,9h35m,101,752
"MANILA, PHILIPPINES",MNL,GUAM,GUM,09:55 AM,03:50 PM,3h55m,190,73G
"MANILA, PHILIPPINES",MNL,GUAM,GUM,10:25 PM,04:30 AM,4h05m,184,73G
"MANILA, PHILIPPINES",MNL,GUAM,GUM,11:30 PM,05:20 AM,3h50m,184,73G
"MANILA, PHILIPPINES",MNL,"KOROR, PALAU",ROR,09:45 PM,01:40 AM,2h55m,192,738
"MAUI, HI",OGG,"CHICAGO, IL",ORD,04:10 PM,05:08 AM,7h58m,348,777
"MAUI, HI",OGG,"DENVER, CO",DEN,09:40 PM,07:15 AM,5h35m,1430,752
"MAUI, HI",OGG,"DENVER, CO",DEN,09:45 PM,08:18 AM,6h33m,668,752
"MAUI, HI",OGG,"LOS ANGELES, CA",LAX,01:02 PM,09:23 PM,5h21m,706,752
"MAUI, HI",OGG,"LOS ANGELES, CA",LAX,02:09 PM,10:30 PM,5h21m,482,752
"MAUI, HI",OGG,"LOS ANGELES, CA",LAX,02:16 PM,09:37 PM,5h21m,706,752
"MAUI, HI",OGG,"LOS ANGELES, CA",LAX,03:18 PM,10:39 PM,5h21m,482,752
"MAUI, HI",OGG,"LOS ANGELES, CA",LAX,03:25 PM,10:46 PM,5h21m,706,752
"MAUI, HI",OGG,"LOS ANGELES, CA",LAX,08:39 PM,04:46 AM,5h07m,1281,738
"MAUI, HI",OGG,"LOS ANGELES, CA",LAX,09:58 PM,05:11 AM,4h13m,1281,738
"MAUI, HI",OGG,"LOS ANGELES, CA",LAX,10:10 PM,06:22 AM,5h12m,1110,738
"MAUI, HI",OGG,"SAN FRANCISCO, CA",SFO,12:30 PM,08:19 PM,4h49m,738,752
"MAUI, HI",OGG,"SAN FRANCISCO, CA",SFO,12:32 PM,08:28 PM,4h56m,1728,753
"MAUI, HI",OGG,"SAN FRANCISCO, CA",SFO,02:48 PM,10:50 PM,5h02m,1288,738
"MAUI, HI",OGG,"SAN FRANCISCO, CA",SFO,04:01 PM,11:03 PM,4h02m,1288,738
"MAUI, HI",OGG,"SAN FRANCISCO, CA",SFO,09:25 PM,05:23 AM,4h58m,1557,738
"MAUI, HI",OGG,"SAN FRANCISCO, CA",SFO,10:08 PM,06:10 AM,5h02m,1580,738
"MCALLEN, TX",MFE,"HOUSTON, TX",IAH,05:25 AM,06:34 AM,1h09m,1226,320
"MCALLEN, TX",MFE,"HOUSTON, TX",IAH,06:25 AM,07:45 AM,1h20m,1249,739
"MCALLEN, TX",MFE,"HOUSTON, TX",IAH,06:31 AM,07:48 AM,1h17m,645,738
"MCALLEN, TX",MFE,"HOUSTON, TX",IAH,06:31 AM,07:48 AM,1h17m,1282,319
"MCALLEN, TX",MFE,"HOUSTON, TX",IAH,06:31 AM,07:48 AM,1h17m,1408,738
"MCALLEN, TX",MFE,"HOUSTON, TX",IAH,06:31 AM,07:48 AM,1h17m,1681,73G
"MCALLEN, TX",MFE,"HOUSTON, TX",IAH,10:43 AM,12:00 PM,1h17m,471,73G
"MCALLEN, TX",MFE,"HOUSTON, TX",IAH,01:33 PM,02:55 PM,1h22m,1116,73G
"MELBOURNE, VIC.",MEL,"LOS ANGELES, CA",LAX,10:25 AM,06:55 AM,14h30m,99,789
"MEMPHIS, TN",MEM,"CHICAGO, IL",ORD,02:16 PM,04:15 PM,1h59m,269,319
"MEMPHIS, TN",MEM,"DENVER, CO",DEN,08:44 AM,10:24 AM,2h40m,210,319
"MERIDA, MEXICO",MID,"HOUSTON, TX",IAH,02:41 PM,05:47 PM,3h06m,1427,73G
"MERIDA, MEXICO",MID,"HOUSTON, TX",IAH,03:49 PM,05:57 PM,2h08m,1427,738
"MEXICO CITY, MEXICO",MEX,"CHICAGO, IL",ORD,02:00 PM,07:10 PM,4h10m,474,738
"MEXICO CITY, MEXICO",MEX,"CHICAGO, IL",ORD,03:00 PM,07:10 PM,4h10m,474,738
"MEXICO CITY, MEXICO",MEX,"DENVER, CO",DEN,06:55 AM,10:50 AM,4h55m,754,319
"MEXICO CITY, MEXICO",MEX,"DENVER, CO",DEN,03:29 PM,06:04 PM,3h35m,754,319
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,05:15 AM,08:39 AM,2h24m,1085,320
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,06:15 AM,08:42 AM,2h27m,723,319
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,06:55 AM,10:23 AM,2h28m,428,319
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,08:05 AM,11:22 AM,3h17m,1087,73G
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,09:05 AM,11:21 AM,2h16m,494,319
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,10:55 AM,01:06 PM,1h11m,1025,320
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,11:05 AM,02:16 PM,2h11m,1089,320
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,12:10 PM,02:24 PM,2h14m,628,319
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,01:50 PM,05:05 PM,3h15m,1091,320
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,02:50 PM,05:03 PM,2h13m,456,319
"MEXICO CITY, MEXICO",MEX,"HOUSTON, TX",IAH,04:34 PM,07:50 PM,2h16m,1093,738
"MEXICO CITY, MEXICO",MEX,"LOS ANGELES, CA",LAX,08:45 AM,11:55 AM,5h10m,293,320
"MEXICO CITY, MEXICO",MEX,"NEW YORK/NEWARK, NJ",EWR,08:00 AM,02:44 PM,4h44m,1064,73G
"MEXICO CITY, MEXICO",MEX,"NEW YORK/NEWARK, NJ",EWR,12:45 PM,07:30 PM,5h45m,1066,738
"MEXICO CITY, MEXICO",MEX,"SAN FRANCISCO, CA",SFO,05:35 AM,09:30 AM,4h55m,820,320
"MEXICO CITY, MEXICO",MEX,"SAN FRANCISCO, CA",SFO,06:50 AM,09:45 AM,4h55m,820,320
"MEXICO CITY, MEXICO",MEX,"SAN FRANCISCO, CA",SFO,12:40 PM,04:35 PM,4h55m,718,320
"MEXICO CITY, MEXICO",MEX,"WASHINGTON, DC",IAD,09:05 AM,03:10 PM,4h05m,1567,320
"MEXICO CITY, MEXICO",MEX,"WASHINGTON, DC",IAD,10:05 AM,03:35 PM,4h30m,822,320
"MIAMI, FL",MIA,"CHICAGO, IL",ORD,06:00 AM,08:20 AM,3h20m,402,320
"MIAMI, FL",MIA,"CHICAGO, IL",ORD,07:20 AM,09:42 AM,3h22m,1526,738
"MIAMI, FL",MIA,"CHICAGO, IL",ORD,09:09 AM,11:38 AM,3h29m,451,319
"MIAMI, FL",MIA,"CHICAGO, IL",ORD,12:20 PM,02:41 PM,3h21m,330,739
"MIAMI, FL",MIA,"CHICAGO, IL",ORD,12:20 PM,02:40 PM,3h20m,1526,320
"MIAMI, FL",MIA,"CHICAGO, IL",ORD,12:35 PM,02:58 PM,3h23m,1240,73G
"MIAMI, FL",MIA,"CHICAGO, IL",ORD,03:35 PM,05:55 PM,3h20m,330,320
"MIAMI, FL",MIA,"CHICAGO, IL",ORD,03:35 PM,06:06 PM,3h31m,1072,319
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,07:20 AM,09:15 AM,2h55m,1932,739
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,11:31 AM,01:25 PM,2h54m,1253,320
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,11:37 AM,01:32 PM,2h55m,1587,738
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,11:37 AM,01:32 PM,2h55m,1594,739
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,11:45 AM,01:35 PM,2h50m,418,320
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,01:02 PM,02:57 PM,2h55m,1299,738
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,02:55 PM,04:42 PM,2h47m,1977,739
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,03:01 PM,04:51 PM,2h50m,1092,738
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,03:01 PM,04:51 PM,2h50m,1282,738
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,03:08 PM,05:00 PM,2h52m,731,319
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,05:48 PM,07:36 PM,2h48m,457,738
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,06:31 PM,08:16 PM,2h45m,1819,739
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,06:35 PM,08:19 PM,2h44m,780,320
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,06:37 PM,08:25 PM,2h48m,1105,739
"MIAMI, FL",MIA,"HOUSTON, TX",IAH,06:37 PM,08:24 PM,2h47m,1616,320
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,06:20 AM,09:19 AM,2h59m,1612,739
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,07:07 AM,10:06 AM,2h59m,1123,739
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,07:07 AM,10:06 AM,2h59m,1744,738
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,08:05 AM,11:03 AM,2h58m,1062,738
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,08:31 AM,11:29 AM,2h58m,1123,320
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,10:54 AM,01:53 PM,2h59m,1021,739
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,10:54 AM,01:53 PM,2h59m,1065,739
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,11:00 AM,01:59 PM,2h59m,1082,739
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,12:35 PM,03:36 PM,3h01m,1573,73G
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,02:45 PM,05:55 PM,3h10m,1071,738
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,03:20 PM,06:30 PM,3h10m,1738,738
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,04:01 PM,07:00 PM,2h59m,1486,738
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,05:14 PM,08:17 PM,3h03m,1974,739
"MIAMI, FL",MIA,"NEW YORK/NEWARK, NJ",EWR,08:45 PM,11:44 PM,2h59m,1486,739
"MILAN/ MALPENSA, ITALY",MXP,"NEW YORK/NEWARK, NJ",EWR,09:25 AM,01:50 PM,10h25m,18,777
"MILAN/ MALPENSA, ITALY",MXP,"NEW YORK/NEWARK, NJ",EWR,10:40 AM,01:45 PM,9h05m,18,777
"MILAN/ MALPENSA, ITALY",MXP,"NEW YORK/NEWARK, NJ",EWR,10:40 AM,01:45 PM,9h05m,969,777
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,05:10 AM,06:42 AM,1h32m,520,319
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,05:19 AM,06:50 AM,1h31m,341,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,05:19 AM,06:51 AM,1h32m,1002,739
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,06:10 AM,07:37 AM,1h27m,1809,738
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,06:25 AM,07:59 AM,1h34m,341,738
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,06:25 AM,07:59 AM,1h34m,520,738
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,08:20 AM,09:52 AM,1h32m,686,319
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,08:20 AM,09:52 AM,1h32m,1810,73G
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,09:54 AM,11:26 AM,1h32m,520,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,09:54 AM,11:26 AM,1h32m,686,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,09:55 AM,11:25 AM,1h30m,312,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,09:55 AM,11:26 AM,1h31m,1474,73G
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,11:20 AM,12:51 PM,1h31m,1992,73G
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,11:27 AM,01:05 PM,1h38m,397,73G
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,01:00 PM,02:30 PM,1h30m,1722,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,02:47 PM,04:18 PM,1h31m,1722,73G
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,04:26 PM,06:00 PM,1h34m,226,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,05:46 PM,07:24 PM,1h38m,226,739
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,08:00 PM,09:34 PM,1h34m,1474,73G
"MINNEAPOLIS/ST. PAUL, MN",MSP,"CHICAGO, IL",ORD,08:01 PM,09:33 PM,1h32m,1899,73G
"MINNEAPOLIS/ST. PAUL, MN",MSP,"DENVER, CO",DEN,06:00 AM,07:09 AM,2h09m,1759,73G
"MINNEAPOLIS/ST. PAUL, MN",MSP,"DENVER, CO",DEN,07:39 AM,08:59 AM,2h20m,1935,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"DENVER, CO",DEN,09:00 AM,10:20 AM,2h20m,1935,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"DENVER, CO",DEN,09:12 AM,10:26 AM,2h14m,798,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"DENVER, CO",DEN,09:12 AM,10:27 AM,2h15m,1256,73G
"MINNEAPOLIS/ST. PAUL, MN",MSP,"DENVER, CO",DEN,11:45 AM,01:04 PM,2h19m,1660,319
"MINNEAPOLIS/ST. PAUL, MN",MSP,"DENVER, CO",DEN,11:54 AM,01:08 PM,2h14m,557,319
"MINNEAPOLIS/ST. PAUL, MN",MSP,"DENVER, CO",DEN,01:00 PM,02:19 PM,2h19m,1660,319
"MINNEAPOLIS/ST. PAUL, MN",MSP,"DENVER, CO",DEN,04:26 PM,05:52 PM,2h26m,1526,319
"MINNEAPOLIS/ST. PAUL, MN",MSP,"DENVER, CO",DEN,04:31 PM,05:50 PM,2h19m,348,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"HOUSTON, TX",IAH,10:58 AM,01:56 PM,2h58m,1020,738
"MINNEAPOLIS/ST. PAUL, MN",MSP,"HOUSTON, TX",IAH,01:47 PM,04:48 PM,3h01m,203,319
"MINNEAPOLIS/ST. PAUL, MN",MSP,"NEW YORK/NEWARK, NJ",EWR,09:55 AM,01:42 PM,2h47m,1807,73G
"MINNEAPOLIS/ST. PAUL, MN",MSP,"NEW YORK/NEWARK, NJ",EWR,02:37 PM,06:26 PM,2h49m,785,319
"MINNEAPOLIS/ST. PAUL, MN",MSP,"NEW YORK/NEWARK, NJ",EWR,07:40 PM,11:23 PM,2h43m,785,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"NEW YORK/NEWARK, NJ",EWR,07:40 PM,11:27 PM,2h47m,1781,739
"MINNEAPOLIS/ST. PAUL, MN",MSP,"SAN FRANCISCO, CA",SFO,06:50 AM,09:12 AM,4h22m,1689,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"SAN FRANCISCO, CA",SFO,07:00 AM,09:22 AM,4h22m,454,320
"MINNEAPOLIS/ST. PAUL, MN",MSP,"SAN FRANCISCO, CA",SFO,06:00 PM,08:30 PM,4h30m,372,319
"MONTEGO BAY, JAMAICA",MBJ,"CHICAGO, IL",ORD,01:50 PM,06:15 PM,4h25m,1255,738
"MONTEGO BAY, JAMAICA",MBJ,"HOUSTON, TX",IAH,12:50 PM,04:25 PM,3h35m,1485,738
"MONTEGO BAY, JAMAICA",MBJ,"HOUSTON, TX",IAH,02:00 PM,05:30 PM,3h30m,1299,739
"MONTEGO BAY, JAMAICA",MBJ,"HOUSTON, TX",IAH,02:05 PM,04:40 PM,3h35m,1485,738
"MONTEGO BAY, JAMAICA",MBJ,"NEW YORK/NEWARK, NJ",EWR,02:30 PM,07:30 PM,4h00m,1628,738
"MONTEGO BAY, JAMAICA",MBJ,"NEW YORK/NEWARK, NJ",EWR,02:55 PM,07:55 PM,4h00m,1450,738
", INDIA",BOM,"NEW YORK/NEWARK, NJ",EWR,12:10 AM,06:00 AM,15h20m,49,777
", INDIA",BOM,"NEW YORK/NEWARK, NJ",EWR,11:10 PM,06:00 AM,16h20m,49,777
"MUNICH, GERMANY",MUC,"CHICAGO, IL",ORD,12:10 PM,04:05 PM,10h55m,953,777
"MUNICH, GERMANY",MUC,"HOUSTON, TX",IAH,09:20 AM,03:20 PM,13h00m,160,764
"MUNICH, GERMANY",MUC,"HOUSTON, TX",IAH,09:30 AM,02:25 PM,11h55m,105,764
"MUNICH, GERMANY",MUC,"NEW YORK/NEWARK, NJ",EWR,09:20 AM,01:50 PM,10h30m,31,764
"MUNICH, GERMANY",MUC,"NEW YORK/NEWARK, NJ",EWR,09:20 AM,12:50 PM,8h30m,31,764
"MUNICH, GERMANY",MUC,"NEW YORK/NEWARK, NJ",EWR,09:30 AM,12:45 PM,9h15m,107,764
